@relation whatever
@attribute word0 integer
@attribute word1 integer
@attribute word2 integer
@attribute word3 integer
@attribute word4 integer
@attribute word5 real
@attribute word6 integer
@attribute word7 integer
@attribute word8 integer
@attribute word9 integer
@attribute word10 integer
@attribute word11 integer
@attribute word12 integer
@attribute word13 integer
@attribute word14 integer
@attribute word15 integer
@attribute word16 integer
@attribute word17 real
@attribute word18 integer
@attribute word19 integer
@attribute word20 integer
@attribute word21 real
@attribute word22 integer
@attribute word23 integer
@attribute word24 real
@attribute word25 real
@attribute word26 integer
@attribute word27 integer
@attribute word28 integer
@attribute word29 real
@attribute word30 integer
@attribute word31 integer
@attribute word32 real
@attribute word33 integer
@attribute word34 integer
@attribute word35 real
@attribute word36 integer
@attribute word37 integer
@attribute word38 integer
@attribute word39 integer
@attribute word40 real
@attribute word41 real
@attribute word42 integer
@attribute word43 integer
@attribute word44 integer
@attribute word45 real
@attribute word46 integer
@attribute word47 integer
@attribute word48 real
@attribute word49 integer
@attribute word50 integer
@attribute word51 real
@attribute word52 integer
@attribute word53 real
@attribute word54 real
@attribute word55 integer
@attribute word56 integer
@attribute word57 real
@attribute word58 integer
@attribute word59 real
@attribute word60 real
@attribute word61 integer
@attribute word62 real
@attribute word63 integer
@attribute word64 integer
@attribute word65 real
@attribute word66 real
@attribute word67 integer
@attribute word68 integer
@attribute word69 integer
@attribute word70 real
@attribute word71 real
@attribute word72 integer
@attribute word73 real
@attribute word74 integer
@attribute word75 real
@attribute word76 real
@attribute word77 real
@attribute word78 real
@attribute word79 integer
@attribute word80 integer
@attribute word81 integer
@attribute word82 integer
@attribute word83 integer
@attribute word84 integer
@attribute word85 real
@attribute word86 integer
@attribute word87 real
@attribute word88 real
@attribute word89 integer
@attribute word90 integer
@attribute word91 integer
@attribute word92 real
@attribute word93 integer
@attribute word94 real
@attribute word95 real
@attribute word96 integer
@attribute word97 integer
@attribute word98 real
@attribute word99 real
@attribute word100 integer
@attribute word101 integer
@attribute word102 integer
@attribute word103 integer
@attribute word104 real
@attribute word105 real
@attribute word106 real
@attribute word107 real
@attribute word108 real
@attribute word109 real
@attribute word110 real
@attribute word111 real
@attribute word112 real
@attribute word113 real
@attribute word114 real
@attribute word115 integer
@attribute word116 real
@attribute word117 integer
@attribute word118 integer
@attribute word119 integer
@attribute word120 real
@attribute word121 integer
@attribute word122 integer
@attribute word123 integer
@attribute word124 integer
@attribute word125 real
@attribute word126 real
@attribute word127 real
@attribute word128 real
@attribute word129 real
@attribute word130 real
@attribute word131 integer
@attribute word132 real
@attribute word133 real
@attribute word134 real
@attribute word135 real
@attribute word136 integer
@attribute word137 real
@attribute word138 real
@attribute word139 real
@attribute word140 integer
@attribute word141 real
@attribute word142 real
@attribute word143 real
@attribute word144 integer
@attribute word145 real
@attribute word146 integer
@attribute word147 integer
@attribute word148 real
@attribute word149 real
@attribute class {'male','female'}
@data
3,8,47,8,1,0.1,15,2,7,1,6,1,5,1,4,4,0.1,0.1,1,7,1,0.1,1,1,0.1,0.1,3,4,1,1,0.1,0.1,1,2,2,3,13,0.1,31,0.1,0.1,1,0.1,4,1,0.1,29,0.1,2,15,1,3,7,0.1,1,3,3,0.1,2,0.1,0.1,7,0.1,0.1,1,1,1,1,1,0.1,2,5,0.1,0.1,5,0.1,0.1,1,0.1,0.1,0.1,2,0.1,0.1,0.1,2,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,8,1,0.1,1,0.1,4,0.1,0.1,0.1,2,0.1,1,0.1,0.1,0.1,3,0.1,2,1,9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,0.1,5,0.1,0.1,0.1,0.1,2,'female'
0.1,38,49,7,14,0.1,30,14,15,6,2,6,10,5,1,4,8,1,1,5,1,0.1,4,1,2,0.1,4,0.1,3,8,0.1,1,2,1,4,1,21,6,40,0.1,4,0.1,9,2,3,0.1,44,2,9,8,2,10,10,1,3,1,5,2,3,0.1,1,12,0.1,5,3,3,0.1,2,0.1,1,2,0.1,1,0.1,1,0.1,0.1,7,0.1,0.1,0.1,20,1,0.1,1,2,4,1,0.1,5,1,1,1,0.1,4,0.1,13,0.1,0.1,0.1,0.1,5,2,0.1,0.1,1,3,1,0.1,1,0.1,0.1,0.1,1,3,8,0.1,0.1,8,2,0.1,1,0.1,0.1,3,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,2,0.1,3,0.1,1,0.1,0.1,1,7,0.1,1,5,0.1,0.1,'female'
0.1,39,29,4,5,0.1,7,1,1,1,2,13,7,4,4,1,2,1,6,4,0.1,0.1,0.1,0.1,2,0.1,2,2,2,1,0.1,1,1,0.1,0.1,0.1,21,0.1,28,2,2,0.1,3,1,6,0.1,28,2,2,8,0.1,2,2,0.1,1,1,2,1,1,0.1,0.1,9,0.1,0.1,1,1,1,3,1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,1,0.1,3,0.1,2,0.1,0.1,1,4,1,0.1,1,0.1,1,2,0.1,1,0.1,1,13,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,1,4,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7,0.1,1,2,2,1,0.1,1,1,1,0.1,0.1,0.1,0.1,0.1,4,3,0.1,0.1,0.1,0.1,5,0.1,0.1,0.1,0.1,1,3,1,23,0.1,2,3,0.1,0.1,'female'
0.1,31,65,5,12,0.1,34,6,8,2,5,6,21,10,1,2,6,0.1,2,10,8,0.1,59,7,1,0.1,2,0.1,1,8,0.1,12,3,3,3,5,16,2,49,0.1,3,5,4,1,12,0.1,36,3,9,14,4,1,14,0.1,7,3,5,1,0.1,0.1,5,32,2,7,2,2,1,4,2,3,1,0.1,1,0.1,1,0.1,0.1,2,0.1,0.1,2,31,0.1,0.1,0.1,0.1,2,0.1,5,1,2,3,0.1,0.1,7,4,20,3,0.1,2,3,15,0.1,1,3,9,1,1,0.1,0.1,0.1,3,0.1,0.1,0.1,10,0.1,0.1,5,2,4,0.1,0.1,0.1,0.1,2,2,0.1,3,1,3,0.1,0.1,2,0.1,3,3,0.1,0.1,0.1,0.1,1,0.1,2,4,0.1,0.1,0.1,0.1,0.1,'female'
0.1,57,33,7,4,0.1,36,1,5,7,2,2,1,11,2,1,0.1,1,1,13,3,0.1,7,3,0.1,0.1,0.1,1,2,3,2,0.1,0.1,2,2,1,20,3,32,0.1,0.1,5,2,4,0.1,0.1,24,0.1,5,13,0.1,0.1,17,3,9,2,6,1,0.1,3,0.1,6,1,6,1,2,0.1,1,1,2,4,1,3,0.1,0.1,0.1,3,1,0.1,1,2,24,1,0.1,2,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,12,1,0.1,1,1,5,1,0.1,1,6,0.1,4,3,1,0.1,4,0.1,2,0.1,7,0.1,0.1,6,0.1,1,0.1,0.1,0.1,1,0.1,1,0.1,1,1,0.1,0.1,0.1,0.1,0.1,1,3,0.1,0.1,0.1,2,0.1,0.1,1,17,1,1,2,0.1,5,'female'
1,17,27,7,0.1,0.1,7,1,3,0.1,2,1,1,3,0.1,0.1,5,0.1,0.1,2,0.1,0.1,3,2,3,0.1,0.1,1,1,0.1,0.1,0.1,0.1,0.1,2,0.1,6,1,17,0.1,1,0.1,0.1,1,3,0.1,20,2,1,17,1,1,7,1,1,1,0.1,2,1,0.1,0.1,2,0.1,2,1,2,0.1,1,0.1,2,0.1,0.1,0.1,0.1,1,1,2,0.1,0.1,1,0.1,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,0.1,0.1,0.1,0.1,5,1,0.1,0.1,0.1,1,0.1,1,0.1,1,0.1,4,0.1,1,0.1,2,0.1,1,0.1,1,0.1,0.1,4,0.1,1,0.1,0.1,0.1,1,1,0.1,0.1,2,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,8,2,0.1,1,0.1,0.1,'female'
0.1,109,85,4,21,0.1,63,11,19,3,3,0.1,0.1,4,2,2,6,8,2,10,0.1,0.1,15,6,0.1,0.1,2,4,0.1,4,7,0.1,2,9,4,1,29,0.1,52,2,0.1,10,0.1,15,7,0.1,51,6,20,6,1,6,25,1,0.1,8,13,2,0.1,1,1,74,2,5,4,6,0.1,1,0.1,2,3,0.1,3,0.1,1,0.1,5,1,0.1,1,7,30,1,0.1,1,0.1,4,0.1,5,0.1,0.1,1,0.1,2,1,0.1,9,2,0.1,7,1,6,1,1,0.1,14,3,1,0.1,0.1,0.1,0.1,1,1,0.1,4,0.1,5,11,0.1,5,0.1,0.1,0.1,0.1,3,3,0.1,11,0.1,0.1,9,0.1,0.1,0.1,2,5,0.1,1,0.1,1,3,1,0.1,12,3,3,0.1,0.1,1,'female'
0.1,29,13,4,2,0.1,9,0.1,0.1,0.1,2,1,1,0.1,0.1,0.1,0.1,3,0.1,4,1,0.1,1,2,1,0.1,1,0.1,0.1,2,0.1,0.1,0.1,1,1,0.1,7,2,9,7,0.1,1,1,8,2,5,23,0.1,6,2,0.1,0.1,3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,6,1,0.1,0.1,0.1,1,0.1,0.1,6,1,1,0.1,0.1,0.1,2,0.1,4,0.1,0.1,0.1,14,0.1,0.1,1,0.1,0.1,0.1,0.1,1,3,2,1,0.1,0.1,0.1,2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,1,3,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,0.1,12,0.1,0.1,1,0.1,0.1,'male'
1,56,121,4,8,0.1,53,7,20,9,3,6,2,9,11,3,7,2,1,8,2,0.1,17,3,3,0.1,5,1,3,7,3,2,1,2,0.1,0.1,32,4,86,5,2,0.1,5,3,5,0.1,68,4,13,8,2,8,8,0.1,2,4,10,5,0.1,0.1,1,21,0.1,3,1,0.1,9,4,1,1,1,3,2,0.1,1,0.1,0.1,3,0.1,4,2,30,3,0.1,0.1,9,0.1,0.1,3,1,1,2,0.1,5,1,1,18,0.1,0.1,8,0.1,4,1,1,0.1,6,1,3,0.1,1,0.1,5,0.1,2,0.1,3,1,5,7,2,0.1,1,0.1,1,3,0.1,2,0.1,5,0.1,5,1,1,0.1,0.1,0.1,6,1,0.1,0.1,1,0.1,0.1,7,13,0.1,2,0.1,0.1,1,'female'
2,55,77,2,17,0.1,49,11,28,14,7,1,1,7,0.1,3,6,3,2,18,1,0.1,1,2,4,0.1,5,5,1,4,0.1,0.1,5,5,5,2,31,2,52,4,0.1,4,13,3,0.1,0.1,62,1,31,11,1,3,10,1,1,4,3,5,0.1,0.1,1,71,9,13,1,5,0.1,3,0.1,4,2,0.1,5,0.1,1,0.1,10,3,0.1,0.1,6,89,0.1,0.1,0.1,0.1,0.1,0.1,7,2,0.1,0.1,0.1,2,0.1,0.1,19,0.1,0.1,4,6,6,3,0.1,0.1,13,0.1,0.1,0.1,0.1,0.1,4,0.1,2,2,8,1,10,4,3,1,1,0.1,0.1,0.1,0.1,1,0.1,3,0.1,0.1,2,0.1,0.1,0.1,0.1,7,0.1,5,0.1,3,2,1,1,7,2,0.1,0.1,0.1,0.1,'female'
0.1,17,95,6,1,0.1,31,4,24,4,8,7,5,5,1,6,7,2,5,8,1,0.1,37,1,1,0.1,2,1,3,7,2,2,3,3,3,1,26,3,64,0.1,0.1,0.1,0.1,2,2,0.1,41,4,13,6,0.1,3,8,1,0.1,1,4,3,6,0.1,4,18,4,3,1,1,0.1,4,0.1,1,1,0.1,2,0.1,1,0.1,1,6,0.1,0.1,3,29,0.1,0.1,1,7,4,1,4,0.1,0.1,2,0.1,5,0.1,2,23,0.1,0.1,3,3,2,0.1,2,1,4,2,3,0.1,0.1,0.1,1,0.1,1,0.1,12,0.1,3,5,0.1,2,1,2,0.1,2,1,6,0.1,3,0.1,4,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,1,1,3,1,0.1,1,0.1,1,'female'
0.1,70,63,4,14,0.1,36,9,19,4,8,5,2,2,1,3,2,1,2,11,1,0.1,13,7,2,0.1,4,1,2,10,1,0.1,2,2,3,0.1,21,4,50,5,1,7,3,3,5,0.1,35,3,16,4,3,3,12,0.1,5,2,14,4,0.1,0.1,0.1,37,5,4,1,1,5,1,1,3,3,2,4,0.1,1,0.1,0.1,4,0.1,0.1,2,29,0.1,0.1,1,2,3,0.1,3,0.1,1,1,3,3,0.1,1,7,0.1,0.1,4,6,5,0.1,0.1,1,7,0.1,1,0.1,1,0.1,0.1,0.1,1,1,4,0.1,5,15,1,1,2,2,0.1,0.1,1,2,0.1,8,0.1,0.1,0.1,0.1,0.1,0.1,1,6,0.1,0.1,0.1,0.1,0.1,2,0.1,7,1,1,1,0.1,2,'female'
0.1,43,86,10,6,0.1,10,2,21,6,3,9,2,9,5,8,1,0.1,3,9,1,0.1,8,7,2,0.1,4,3,2,1,0.1,2,3,0.1,0.1,0.1,32,2,51,1,1,1,3,5,2,0.1,38,3,7,3,4,9,3,0.1,0.1,0.1,11,4,2,0.1,1,11,0.1,2,1,0.1,0.1,4,1,1,4,1,0.1,0.1,3,0.1,0.1,2,0.1,5,2,20,1,0.1,1,4,0.1,0.1,4,0.1,1,1,0.1,0.1,1,1,19,0.1,1,1,2,2,2,8,1,4,3,1,0.1,0.1,0.1,3,0.1,3,1,5,1,11,5,1,1,3,0.1,2,0.1,0.1,4,0.1,2,0.1,0.1,1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,3,0.1,0.1,18,0.1,0.1,0.1,0.1,2,'female'
1,117,73,7,12,0.1,59,7,5,3,4,7,12,19,12,4,11,7,3,20,2,0.1,13,12,6,0.1,10,0.1,2,7,5,0.1,1,4,6,5,26,2,76,3,3,7,6,12,13,0.1,55,7,10,15,2,4,21,3,2,3,9,3,1,1,0.1,40,0.1,9,0.1,3,0.1,0.1,1,3,3,1,3,0.1,2,0.1,1,2,0.1,6,6,43,0.1,0.1,1,5,0.1,0.1,0.1,0.1,2,3,0.1,3,1,2,29,0.1,0.1,3,4,13,0.1,2,0.1,4,2,3,0.1,1,0.1,3,0.1,1,1,11,3,6,18,2,0.1,1,0.1,0.1,0.1,0.1,3,0.1,6,0.1,2,4,0.1,0.1,0.1,1,6,0.1,0.1,0.1,1,1,0.1,1,14,0.1,9,2,0.1,0.1,'female'
3,29,57,6,3,0.1,27,16,2,3,9,0.1,1,7,3,3,11,1,1,5,2,0.1,10,2,0.1,0.1,5,3,0.1,1,0.1,1,1,3,0.1,1,26,5,44,0.1,1,0.1,7,13,5,0.1,39,3,5,13,0.1,0.1,8,3,2,1,10,5,0.1,1,2,18,0.1,1,4,0.1,0.1,0.1,5,5,2,6,2,0.1,1,0.1,0.1,1,0.1,4,2,12,0.1,0.1,1,0.1,5,0.1,4,1,1,1,0.1,0.1,0.1,0.1,5,0.1,0.1,1,0.1,11,0.1,3,0.1,3,0.1,0.1,1,0.1,0.1,0.1,0.1,1,0.1,4,0.1,0.1,6,1,0.1,2,0.1,4,3,0.1,0.1,0.1,1,2,0.1,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,1,1,3,1,5,0.1,0.1,1,'female'
5,74,56,1,5,0.1,14,4,12,2,3,2,0.1,4,3,3,2,0.1,2,3,1,1,1,5,2,0.1,2,1,1,0.1,0.1,3,0.1,3,3,2,23,2,37,0.1,7,0.1,1,1,6,0.1,38,2,9,3,1,0.1,6,3,1,0.1,2,4,1,0.1,2,11,2,1,1,0.1,0.1,0.1,0.1,0.1,1,2,0.1,0.1,2,0.1,1,2,1,2,0.1,29,1,0.1,1,2,0.1,0.1,0.1,0.1,1,1,0.1,0.1,4,2,16,1,0.1,2,0.1,2,1,0.1,0.1,11,3,4,0.1,0.1,0.1,1,2,0.1,0.1,5,0.1,1,5,0.1,1,1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,2,0.1,0.1,26,4,1,0.1,0.1,1,'female'
1,16,49,2,1,0.1,9,1,4,31,0.1,5,6,0.1,2,3,1,0.1,1,2,0.1,0.1,2,4,0.1,0.1,2,1,1,1,3,0.1,2,5,1,0.1,8,1,24,2,1,0.1,0.1,4,0.1,0.1,10,0.1,4,0.1,0.1,1,3,1,0.1,0.1,1,3,1,1,0.1,3,0.1,1,0.1,1,0.1,0.1,0.1,1,1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,9,0.1,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12,0.1,0.1,0.1,0.1,2,1,1,0.1,3,0.1,1,0.1,1,0.1,4,0.1,0.1,0.1,6,0.1,0.1,1,1,2,0.1,0.1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,0.1,4,0.1,0.1,0.1,1,1,0.1,0.1,6,0.1,0.1,0.1,0.1,1,'female'
1,18,66,7,3,0.1,28,5,5,1,4,4,5,3,4,6,4,0.1,4,7,2,0.1,5,2,1,0.1,8,2,0.1,1,3,2,3,0.1,2,0.1,20,2,35,0.1,3,0.1,3,7,6,0.1,31,6,2,8,1,1,7,1,0.1,1,10,0.1,1,0.1,1,25,0.1,1,2,1,1,4,2,1,0.1,3,1,0.1,9,0.1,0.1,1,0.1,1,1,12,0.1,0.1,0.1,1,0.1,0.1,2,2,2,1,2,1,2,2,15,0.1,0.1,0.1,1,5,0.1,0.1,1,1,1,0.1,0.1,0.1,0.1,0.1,1,3,0.1,10,0.1,4,3,1,4,0.1,0.1,6,3,3,1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,0.1,3,3,0.1,0.1,0.1,0.1,1,2,4,0.1,3,0.1,0.1,0.1,'female'
0.1,2,8,5,1,0.1,2,0.1,0.1,1,2,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,3,1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,0.1,0.1,5,1,5,2,0.1,0.1,0.1,4,1,4,10,1,1,1,0.1,0.1,2,1,0.1,0.1,1,0.1,0.1,0.1,0.1,1,0.1,3,0.1,0.1,0.1,1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,0.1,0.1,0.1,1,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,2,0.1,0.1,'male'
2,54,38,2,6,0.1,20,1,8,5,5,3,4,4,2,1,2,0.1,5,6,3,0.1,5,2,4,0.1,1,1,0.1,4,2,0.1,4,0.1,1,6,18,1,24,0.1,0.1,1,2,2,1,0.1,36,2,8,7,2,3,7,1,0.1,0.1,3,2,2,1,2,12,0.1,4,1,1,0.1,1,2,2,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,5,1,25,1,0.1,1,2,1,0.1,1,3,0.1,0.1,1,3,3,2,14,0.1,0.1,3,1,2,0.1,2,0.1,7,0.1,1,0.1,2,0.1,1,0.1,0.1,0.1,15,1,5,7,0.1,5,0.1,0.1,2,0.1,5,5,0.1,1,0.1,9,2,0.1,0.1,0.1,3,3,0.1,0.1,0.1,0.1,1,0.1,1,9,2,0.1,2,0.1,0.1,'female'
1,0.1,46,3,3,0.1,19,0.1,13,3,3,0.1,4,1,4,3,0.1,0.1,1,4,1,0.1,15,3,1,0.1,1,0.1,0.1,0.1,1,4,2,2,1,4,20,1,16,0.1,0.1,0.1,0.1,0.1,1,0.1,27,0.1,9,5,0.1,4,0.1,0.1,1,4,4,1,0.1,0.1,1,8,0.1,1,2,2,0.1,1,0.1,1,0.1,0.1,0.1,0.1,2,0.1,0.1,0.1,0.1,0.1,1,16,0.1,0.1,2,1,1,0.1,1,4,0.1,0.1,0.1,1,1,5,8,1,0.1,6,1,3,0.1,1,1,7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,5,0.1,2,9,3,4,0.1,2,0.1,4,2,7,0.1,0.1,0.1,8,0.1,0.1,0.1,0.1,1,1,2,0.1,0.1,0.1,7,0.1,1,1,1,0.1,0.1,0.1,0.1,'female'
0.1,13,82,1,11,0.1,20,3,11,3,3,6,0.1,3,1,4,2,0.1,2,5,2,0.1,2,2,1,0.1,3,7,0.1,7,3,1,0.1,2,1,2,25,3,56,1,2,0.1,2,1,0.1,0.1,33,0.1,6,3,4,3,5,1,0.1,6,2,3,1,0.1,0.1,20,1,2,0.1,1,0.1,5,0.1,0.1,0.1,0.1,0.1,0.1,4,0.1,0.1,2,0.1,0.1,2,18,0.1,0.1,1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,2,0.1,0.1,7,2,0.1,1,2,1,0.1,0.1,1,3,1,2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7,0.1,3,4,0.1,0.1,2,0.1,1,0.1,0.1,2,0.1,2,0.1,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,0.1,0.1,0.1,2,2,1,0.1,0.1,1,'female'
1,10,45,3,5,0.1,50,1,9,3,1,2,3,4,0.1,3,3,0.1,0.1,3,0.1,0.1,17,7,4,0.1,4,0.1,0.1,3,0.1,0.1,1,6,3,1,19,1,32,1,1,3,10,4,2,0.1,52,0.1,11,2,0.1,0.1,2,2,2,2,13,2,0.1,0.1,0.1,22,1,4,1,3,0.1,0.1,0.1,3,3,0.1,0.1,0.1,2,0.1,0.1,0.1,0.1,6,5,26,1,0.1,1,4,1,0.1,1,1,1,0.1,0.1,2,2,1,9,3,0.1,0.1,2,1,4,0.1,0.1,5,0.1,0.1,0.1,0.1,0.1,0.1,1,2,0.1,6,0.1,0.1,6,1,0.1,2,0.1,1,1,0.1,0.1,0.1,3,0.1,5,0.1,0.1,0.1,0.1,2,0.1,0.1,1,0.1,0.1,0.1,2,1,6,0.1,2,0.1,0.1,0.1,'female'
0.1,4,50,6,2,0.1,9,2,9,0.1,2,2,1,0.1,3,0.1,0.1,0.1,0.1,1,0.1,0.1,6,2,0.1,0.1,0.1,4,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,18,0.1,20,0.1,1,0.1,0.1,0.1,0.1,0.1,15,0.1,3,5,2,0.1,6,0.1,1,0.1,2,1,2,0.1,0.1,8,1,0.1,1,2,0.1,0.1,1,0.1,0.1,3,0.1,0.1,0.1,0.1,0.1,1,0.1,3,0.1,7,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4,2,0.1,0.1,1,1,1,6,0.1,1,0.1,1,0.1,0.1,0.1,3,0.1,1,0.1,13,0.1,0.1,2,0.1,1,0.1,0.1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1,0.1,0.1,0.1,1,0.1,0.1,3,0.1,0.1,0.1,0.1,0.1,0.1,'female'
1,7,53,1,2,0.1,23,2,12,4,4,5,0.1,3,2,0.1,1,0.1,2,7,1,0.1,43,3,0.1,0.1,0.1,1,0.1,1,1,4,3,2,1,4,17,0.1,37,5,2,0.1,2,0.1,1,0.1,29,1,9,2,2,2,9,2,0.1,5,3,3,0.1,0.1,0.1,17,3,7,2,2,0.1,2,0.1,1,1,0.1,3,0.1,1,0.1,1,0.1,0.1,0.1,0.1,13,1,0.1,4,2,0.1,0.1,2,2,0.1,0.1,1,0.1,1,0.1,9,0.1,1,1,1,5,2,0.1,0.1,6,0.1,1,0.1,1,0.1,0.1,0.1,1,0.1,13,0.1,3,6,1,4,1,0.1,0.1,0.1,0.1,4,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,4,0.1,0.1,0.1,0.1,1,0.1,1,0.1,1,1,0.1,0.1,0.1,'female'
0.1,61,54,4,4,0.1,16,6,11,2,4,5,2,6,1,2,3,1,2,8,1,0.1,1,1,2,0.1,2,2,0.1,4,2,0.1,2,2,1,3,20,0.1,32,3,0.1,2,8,2,3,0.1,42,1,3,2,0.1,1,7,1,0.1,0.1,6,1,0.1,1,2,4,2,0.1,1,1,0.1,3,0.1,2,1,0.1,1,0.1,1,0.1,3,1,0.1,0.1,3,2,2,0.1,0.1,0.1,1,0.1,6,2,0.1,0.1,0.1,0.1,1,2,13,2,0.1,1,1,10,2,0.1,1,3,0.1,1,0.1,4,0.1,3,1,1,1,10,0.1,7,7,0.1,19,2,0.1,2,1,4,0.1,0.1,1,0.1,0.1,0.1,0.1,1,0.1,0.1,3,0.1,5,1,0.1,0.1,0.1,3,21,0.1,0.1,0.1,0.1,2,'female'
0.1,11,24,1,0.1,0.1,4,0.1,10,4,4,3,2,3,3,5,3,0.1,0.1,1,0.1,0.1,0.1,0.1,1,0.1,1,0.1,0.1,0.1,2,0.1,3,1,0.1,1,10,2,23,0.1,0.1,1,0.1,2,0.1,0.1,17,1,5,2,1,4,2,0.1,0.1,0.1,3,0.1,0.1,0.1,2,4,0.1,2,1,1,0.1,3,0.1,0.1,0.1,0.1,1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,14,1,0.1,0.1,2,1,0.1,1,0.1,0.1,1,0.1,0.1,0.1,2,8,0.1,0.1,1,0.1,0.1,0.1,1,0.1,1,0.1,2,0.1,0.1,0.1,1,0.1,0.1,0.1,3,0.1,1,0.1,2,0.1,0.1,1,1,0.1,0.1,2,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.1,0.1,0.1,1,0.1,1,4,0.1,1,0.1,0.1,0.1,'female'
0.1,78,53,2,26,0.1,42,8,15,3,6,6,2,10,6,2,3,0.1,1,8,3,0.1,3,2,4,0.1,6,0.1,3,3,0.1,0.1,1,4,3,2,22,3,42,3,3,6,7,4,8,0.1,43,3,20,5,4,11,14,0.1,0.1,2,5,4,3,0.1,3,23,0.1,4,2,3,1,0.1,0.1,2,1,2,5,0.1,1,0.1,0.1,1,0.1,0.1,0.1,32,1,0.1,0.1,5,2,0.1,0.1,3,0.1,1,0.1,5,0.1,5,9,1,0.1,3,1,10,0.1,0.1,0.1,5,1,2,0.1,3,0.1,1,0.1,1,0.1,4,0.1,2,11,2,0.1,1,0.1,1,1,1,2,0.1,6,0.1,1,3,0.1,1,0.1,0.1,4,0.1,1,0.1,0.1,0.1,0.1,1,14,2,1,0.1,0.1,0.1,'female'
0.1,21,39,7,4,0.1,13,4,5,3,0.1,4,4,2,0.1,1,3,0.1,0.1,5,0.1,0.1,1,1,1,0.1,2,1,1,2,0.1,0.1,0.1,1,2,0.1,9,3,24,1,0.1,0.1,2,2,0.1,0.1,27,3,12,4,1,0.1,4,1,1,1,4,7,1,0.1,0.1,8,0.1,1,1,1,0.1,4,1,0.1,1,1,0.1,0.1,0.1,0.1,1,1,0.1,1,3,14,0.1,0.1,0.1,1,1,0.1,1,1,2,1,0.1,4,1,1,10,1,0.1,1,1,4,0.1,3,0.1,3,0.1,2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7,0.1,5,1,0.1,0.1,0.1,1,1,2,0.1,3,0.1,2,0.1,1,0.1,0.1,0.1,0.1,0.1,2,0.1,0.1,0.1,0.1,0.1,0.1,1,5,0.1,1,0.1,0.1,0.1,'female'
